resultado,is_team_a_host,is_team_b_host,rank_a,valor_a,vitorias_4a_a,rank_b,valor_b,vitorias_4a_b,gols_elite_a,ast_elite_a,minutos_elite_a,gols_elite_b,ast_elite_b,minutos_elite_b,region_name_a_Caribbean,region_name_a_Central America,region_name_a_East Asia,region_name_a_Europe,"region_name_a_Europe, Asia",region_name_a_Middle East,region_name_a_North America,region_name_a_Oceania,region_name_a_South America,region_name_b_Caribbean,region_name_b_Central America,region_name_b_East Asia,region_name_b_Europe,"region_name_b_Europe, Asia",region_name_b_Middle East,region_name_b_North America,region_name_b_Oceania,region_name_b_South America,confederation_name_a_Confederation of African Football,"confederation_name_a_Confederation of North, Central American and Caribbean Association Football",confederation_name_a_Oceania Football Confederation,confederation_name_a_South American Football Confederation,confederation_name_a_Union of European Football Associations,confederation_name_b_Confederation of African Football,"confederation_name_b_Confederation of North, Central American and Caribbean Association Football",confederation_name_b_Oceania Football Confederation,confederation_name_b_South American Football Confederation,confederation_name_b_Union of European Football Associations,Round_Group stage,Round_Quarter-finals,Round_Round of 16,Round_Semi-finals,Round_Third-place match
0.0,0,0,17.0,142100000.0,42.0,16.0,419200000.0,19.0,11.0,5.0,7578.0,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
0.0,0,1,9.0,1290000000.0,26.0,83.0,46350000.0,31.0,552.0,415.0,374493.0,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
1.0,0,0,21.0,281780000.0,24.0,,,,63.0,34.0,33152.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,0,0,13.0,254700000.0,21.0,7.0,575000000.0,29.0,,,,180.0,111.0,112033.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
2.0,0,0,3.0,841000000.0,25.0,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2.0,0,0,18.0,80300000.0,31.0,24.0,251000000.0,18.0,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
2.0,0,0,2.0,1150000000.0,46.0,38.0,15500000.0,37.0,557.0,479.0,505019.0,,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
0.0,0,0,34.0,130050000.0,18.0,31.0,123950000.0,17.0,3.0,7.0,18975.0,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
1.0,0,0,5.0,827000000.0,24.0,78.0,16430000.0,8.0,258.0,210.0,257120.0,3.0,0.0,901.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
2.0,0,0,1.0,932000000.0,38.0,,,,233.0,114.0,122674.0,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2.0,0,0,4.0,808000000.0,33.0,45.0,223500000.0,36.0,,,,27.0,30.0,29093.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1.0,0,0,32.0,164930000.0,26.0,20.0,32850000.0,23.0,38.0,26.0,33557.0,1.0,3.0,8120.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,0,0,19.0,256030000.0,22.0,36.0,381600000.0,19.0,49.0,25.0,28618.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0.0,0,0,6.0,828000000.0,34.0,15.0,266700000.0,23.0,,,,34.0,19.0,35212.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
1.0,0,0,25.0,150600000.0,14.0,14.0,169700000.0,36.0,12.0,5.0,6717.0,49.0,31.0,35975.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
1.0,0,0,8.0,1300000000.0,27.0,30.0,229300000.0,18.0,374.0,249.0,233879.0,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
2.0,0,0,7.0,575000000.0,29.0,,,,180.0,111.0,112033.0,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2.0,0,0,13.0,254700000.0,21.0,21.0,281780000.0,24.0,,,,63.0,34.0,33152.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
0.0,0,0,9.0,1290000000.0,26.0,17.0,142100000.0,42.0,552.0,415.0,374493.0,11.0,5.0,7578.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
0.0,0,0,38.0,15500000.0,37.0,18.0,80300000.0,31.0,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
0.0,0,0,2.0,1150000000.0,46.0,24.0,251000000.0,18.0,557.0,479.0,505019.0,,,,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
0.0,1,0,83.0,46350000.0,31.0,16.0,419200000.0,19.0,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1.0,0,0,78.0,16430000.0,8.0,34.0,130050000.0,18.0,3.0,0.0,901.0,3.0,7.0,18975.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
1.0,0,0,,,,3.0,841000000.0,25.0,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2.0,0,0,1.0,932000000.0,38.0,,,,233.0,114.0,122674.0,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2.0,0,0,4.0,808000000.0,33.0,36.0,381600000.0,19.0,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
2.0,0,0,45.0,223500000.0,36.0,19.0,256030000.0,22.0,27.0,30.0,29093.0,49.0,25.0,28618.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1.0,0,0,5.0,827000000.0,24.0,31.0,123950000.0,17.0,258.0,210.0,257120.0,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
0.0,0,0,30.0,229300000.0,18.0,25.0,150600000.0,14.0,,,,12.0,5.0,6717.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0.0,0,0,15.0,266700000.0,23.0,32.0,164930000.0,26.0,34.0,19.0,35212.0,38.0,26.0,33557.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
2.0,0,0,6.0,828000000.0,34.0,20.0,32850000.0,23.0,,,,1.0,3.0,8120.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2.0,0,0,,,,13.0,254700000.0,21.0,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2.0,0,0,7.0,575000000.0,29.0,21.0,281780000.0,24.0,180.0,111.0,112033.0,63.0,34.0,33152.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
1.0,0,0,8.0,1300000000.0,27.0,14.0,169700000.0,36.0,374.0,249.0,233879.0,49.0,31.0,35975.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
1.0,1,0,83.0,46350000.0,31.0,17.0,142100000.0,42.0,,,,11.0,5.0,7578.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1.0,0,0,16.0,419200000.0,19.0,9.0,1290000000.0,26.0,,,,552.0,415.0,374493.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
1.0,0,0,13.0,838500000.0,25.0,8.0,1350000000.0,33.0,258.0,210.0,257120.0,552.0,415.0,374493.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2.0,1,0,19.0,776500000.0,26.0,7.0,864500000.0,29.0,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0.0,0,0,7.0,864500000.0,29.0,8.0,1350000000.0,33.0,,,,552.0,415.0,374493.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0.0,1,0,19.0,776500000.0,26.0,13.0,838500000.0,25.0,,,,258.0,210.0,257120.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1.0,0,0,10.0,1620000000.0,27.0,7.0,864500000.0,29.0,374.0,249.0,233879.0,,,,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
0.0,0,0,1.0,858500000.0,30.0,8.0,1350000000.0,33.0,233.0,114.0,122674.0,552.0,415.0,374493.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1.0,1,0,19.0,776500000.0,26.0,9.0,777200000.0,31.0,,,,180.0,111.0,112033.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
2.0,0,0,13.0,838500000.0,25.0,45.0,266700000.0,15.0,258.0,210.0,257120.0,30.0,14.0,16800.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
2.0,0,0,1.0,858500000.0,30.0,48.0,191280000.0,15.0,233.0,114.0,122674.0,38.0,26.0,33557.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0.0,0,0,5.0,1310000000.0,29.0,8.0,1350000000.0,33.0,557.0,479.0,505019.0,552.0,415.0,374493.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
2.0,0,0,13.0,838500000.0,25.0,42.0,48030000.0,23.0,258.0,210.0,257120.0,1.0,3.0,8120.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1.0,0,0,35.0,322100000.0,17.0,45.0,266700000.0,15.0,,,,30.0,14.0,16800.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
2.0,0,0,10.0,1620000000.0,27.0,39.0,387830000.0,17.0,374.0,249.0,233879.0,6.0,4.0,8678.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
2.0,0,0,7.0,864500000.0,29.0,3.0,766000000.0,28.0,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
2.0,1,0,19.0,776500000.0,26.0,16.0,363780000.0,22.0,,,,50.0,34.0,35512.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
2.0,0,0,9.0,777200000.0,31.0,4.0,165800000.0,37.0,180.0,111.0,112033.0,11.0,5.0,7578.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
0.0,0,0,34.0,30350000.0,31.0,5.0,1310000000.0,29.0,,,,557.0,479.0,505019.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2.0,0,0,45.0,266700000.0,15.0,21.0,50600000.0,26.0,30.0,14.0,16800.0,9.0,6.0,9891.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
0.0,0,0,61.0,29750000.0,17.0,8.0,1350000000.0,33.0,,,,552.0,415.0,374493.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2.0,0,0,35.0,322100000.0,17.0,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2.0,0,0,48.0,191280000.0,15.0,5.0,350700000.0,38.0,38.0,26.0,33557.0,49.0,31.0,35975.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0.0,0,0,2.0,172800000.0,33.0,13.0,838500000.0,25.0,37.0,15.0,17010.0,258.0,210.0,257120.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
0.0,0,0,18.0,262200000.0,36.0,1.0,858500000.0,30.0,27.0,30.0,29093.0,233.0,114.0,122674.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1.0,0,0,23.0,282300000.0,22.0,42.0,48030000.0,23.0,,,,1.0,3.0,8120.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2.0,0,0,7.0,864500000.0,29.0,4.0,165800000.0,37.0,,,,11.0,5.0,7578.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
1.0,0,0,,,,57.0,52700000.0,19.0,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2.0,0,0,,,,44.0,294500000.0,13.0,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1.0,0,0,3.0,766000000.0,28.0,9.0,777200000.0,31.0,,,,180.0,111.0,112033.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
0.0,0,0,26.0,18400000.0,26.0,29.0,214500000.0,32.0,,,,42.0,25.0,31825.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
0.0,0,1,39.0,387830000.0,17.0,19.0,776500000.0,26.0,6.0,4.0,8678.0,,,,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
2.0,0,0,33.0,141850000.0,18.0,47.0,10100000.0,32.0,,,,,,,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
1.0,0,0,16.0,363780000.0,22.0,10.0,1620000000.0,27.0,50.0,34.0,35512.0,374.0,249.0,233879.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
0.0,0,0,61.0,29750000.0,17.0,35.0,322100000.0,17.0,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0.0,0,0,34.0,30350000.0,31.0,45.0,266700000.0,15.0,,,,30.0,14.0,16800.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2.0,0,0,5.0,1310000000.0,29.0,21.0,50600000.0,26.0,557.0,479.0,505019.0,9.0,6.0,9891.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
1.0,0,0,18.0,262200000.0,36.0,23.0,282300000.0,22.0,27.0,30.0,29093.0,,,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2.0,0,0,1.0,858500000.0,30.0,42.0,48030000.0,23.0,233.0,114.0,122674.0,1.0,3.0,8120.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1.0,0,0,8.0,1350000000.0,33.0,,,,552.0,415.0,374493.0,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2.0,0,0,7.0,864500000.0,29.0,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.0,0,0,2.0,172800000.0,33.0,48.0,191280000.0,15.0,37.0,15.0,17010.0,38.0,26.0,33557.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
1.0,0,0,13.0,838500000.0,25.0,5.0,350700000.0,38.0,258.0,210.0,257120.0,49.0,31.0,35975.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
2.0,0,0,9.0,777200000.0,31.0,44.0,294500000.0,13.0,180.0,111.0,112033.0,,,,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
2.0,0,0,3.0,766000000.0,28.0,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1.0,0,0,4.0,165800000.0,37.0,57.0,52700000.0,19.0,11.0,5.0,7578.0,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
2.0,0,0,39.0,387830000.0,17.0,26.0,18400000.0,26.0,6.0,4.0,8678.0,,,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
2.0,0,0,10.0,1620000000.0,27.0,47.0,10100000.0,32.0,374.0,249.0,233879.0,,,,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
2.0,0,0,16.0,363780000.0,22.0,33.0,141850000.0,18.0,50.0,34.0,35512.0,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
2.0,0,0,5.0,1310000000.0,29.0,45.0,266700000.0,15.0,557.0,479.0,505019.0,30.0,14.0,16800.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
1.0,0,0,21.0,50600000.0,26.0,34.0,30350000.0,31.0,9.0,6.0,9891.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2.0,1,0,19.0,776500000.0,26.0,29.0,214500000.0,32.0,,,,42.0,25.0,31825.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
2.0,0,0,,,,61.0,29750000.0,17.0,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1.0,0,0,8.0,1350000000.0,33.0,35.0,322100000.0,17.0,552.0,415.0,374493.0,,,,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
2.0,0,0,1.0,858500000.0,30.0,23.0,282300000.0,22.0,233.0,114.0,122674.0,,,,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
2.0,0,0,42.0,48030000.0,23.0,18.0,262200000.0,36.0,1.0,3.0,8120.0,27.0,30.0,29093.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,0,0,5.0,350700000.0,38.0,2.0,172800000.0,33.0,49.0,31.0,35975.0,37.0,15.0,17010.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
2.0,0,0,13.0,838500000.0,25.0,48.0,191280000.0,15.0,258.0,210.0,257120.0,38.0,26.0,33557.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
0.0,0,0,44.0,294500000.0,13.0,3.0,766000000.0,28.0,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
2.0,0,0,4.0,165800000.0,37.0,,,,11.0,5.0,7578.0,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,0,0,57.0,52700000.0,19.0,7.0,864500000.0,29.0,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2.0,0,0,10.0,1620000000.0,27.0,33.0,141850000.0,18.0,374.0,249.0,233879.0,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
1.0,0,0,47.0,10100000.0,32.0,16.0,363780000.0,22.0,,,,50.0,34.0,35512.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
2.0,0,0,9.0,777200000.0,31.0,,,,180.0,111.0,112033.0,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2.0,1,0,19.0,776500000.0,26.0,26.0,18400000.0,26.0,,,,,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
0.0,0,0,29.0,214500000.0,32.0,39.0,387830000.0,17.0,42.0,25.0,31825.0,6.0,4.0,8678.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
0.0,0,0,11.0,,24.0,2.0,,38.0,,,,233.0,114.0,122674.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2.0,0,0,2.0,,38.0,,,,233.0,114.0,122674.0,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2.0,0,0,11.0,,24.0,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.0,0,0,8.0,,25.0,,,,557.0,479.0,505019.0,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.0,0,0,42.0,,26.0,,,,89.0,60.0,67795.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.0,0,0,12.0,,17.0,2.0,,38.0,374.0,249.0,233879.0,233.0,114.0,122674.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
2.0,0,0,11.0,,24.0,13.0,,30.0,,,,49.0,31.0,35975.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0.0,0,0,32.0,,24.0,,,,27.0,30.0,29093.0,,,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2.0,0,0,,,,6.0,,21.0,,,,258.0,210.0,257120.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0.0,0,0,7.0,,41.0,13.0,,30.0,11.0,5.0,7578.0,49.0,31.0,35975.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2.0,0,0,2.0,,38.0,23.0,,17.0,233.0,114.0,122674.0,76.0,70.0,74684.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0.0,0,0,19.0,,24.0,42.0,,26.0,50.0,34.0,35512.0,89.0,60.0,67795.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
1.0,0,0,8.0,,25.0,15.0,,21.0,557.0,479.0,505019.0,8.0,7.0,14429.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
2.0,0,0,11.0,,24.0,18.0,,21.0,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
